id,original_title,GenList,vote_average,For Genre,vote_count,Scores
49026,The Dark Knight Rises,"['Action', 'Crime', 'Drama', 'Thriller']",7.6,Thriller,9263.0,7.51130100806271
280,Terminator 2: Judgment Day,"['Action', 'Thriller', 'Science Fiction']",7.7,Thriller,4274.0,7.508089608152954
314365,Spotlight,"['Drama', 'Thriller', 'History']",7.8,Thriller,2751.0,7.5026957221928114
393,Kill Bill: Vol. 2,"['Action', 'Crime', 'Thriller']",7.7,Thriller,4061.0,7.498995745313483
679,Aliens,"['Horror', 'Action', 'Thriller', 'Science Fiction']",7.7,Thriller,3282.0,7.456858416357402
745,The Sixth Sense,"['Mystery', 'Thriller', 'Drama']",7.7,Thriller,3223.0,7.452935705546652
6977,No Country for Old Men,"['Crime', 'Drama', 'Thriller']",7.7,Thriller,3083.0,7.44310090281038
107,Snatch,"['Thriller', 'Crime']",7.7,Thriller,2953.0,7.433240589071185
597,Titanic,"['Drama', 'Romance', 'Thriller']",7.5,Thriller,7770.0,7.400449277813762
242582,Nightcrawler,"['Crime', 'Drama', 'Thriller']",7.6,Thriller,3475.0,7.379965688202636
426,Vertigo,"['Mystery', 'Romance', 'Thriller']",8.0,Thriller,1162.0,7.352309445604076
275,Fargo,"['Crime', 'Drama', 'Thriller']",7.7,Thriller,2080.0,7.340606951147217
562,Die Hard,"['Action', 'Thriller']",7.5,Thriller,4005.0,7.316013938991688
949,Heat,"['Action', 'Crime', 'Drama', 'Thriller']",7.7,Thriller,1886.0,7.310554256544872
109424,Captain Phillips,"['Action', 'Drama', 'Thriller']",7.6,Thriller,2495.0,7.306345467799284
374720,Dunkirk,"['Action', 'Drama', 'History', 'Thriller', 'War']",7.5,Thriller,2712.0,7.240396018812493
1018,Mulholland Drive,"['Thriller', 'Drama', 'Mystery']",7.7,Thriller,1517.0,7.236896911934446
218,The Terminator,"['Action', 'Thriller', 'Science Fiction']",7.4,Thriller,4208.0,7.233409279445089
578,Jaws,"['Horror', 'Thriller', 'Adventure']",7.5,Thriller,2628.0,7.233274289740073
76341,Mad Max: Fury Road,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",7.3,Thriller,9629.0,7.227465554524903
64690,Drive,"['Drama', 'Action', 'Thriller', 'Crime']",7.4,Thriller,3832.0,7.218726177961581
582,Das Leben der Anderen,"['Drama', 'Thriller']",7.9,Thriller,977.0,7.1981473247229655
281957,The Revenant,"['Western', 'Drama', 'Adventure', 'Thriller']",7.3,Thriller,6558.0,7.19560724759498
2118,L.A. Confidential,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.7,Thriller,1340.0,7.1906910232153916
138843,The Conjuring,"['Horror', 'Thriller']",7.4,Thriller,3169.0,7.185369379734695
49047,Gravity,"['Science Fiction', 'Thriller', 'Drama']",7.3,Thriller,5879.0,7.184379197716474
75656,Now You See Me,"['Thriller', 'Crime']",7.3,Thriller,5635.0,7.179730742327255
829,Chinatown,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.9,Thriller,939.0,7.178722414555065
9552,The Exorcist,"['Drama', 'Horror', 'Thriller']",7.5,Thriller,2046.0,7.170679788380687
213,North by Northwest,"['Mystery', 'Thriller']",7.8,Thriller,1062.0,7.167036012823598
44214,Black Swan,"['Drama', 'Thriller']",7.3,Thriller,4562.0,7.15390029527304
119450,Dawn of the Planet of the Apes,"['Science Fiction', 'Action', 'Drama', 'Thriller']",7.3,Thriller,4511.0,7.152393503576158
322,Mystic River,"['Thriller', 'Crime', 'Drama', 'Mystery']",7.6,Thriller,1473.0,7.148970044669168
782,Gattaca,"['Thriller', 'Science Fiction', 'Mystery', 'Romance']",7.5,Thriller,1846.0,7.141792050519344
117,The Untouchables,"['Crime', 'Drama', 'History', 'Thriller']",7.6,Thriller,1424.0,7.137075282660982
18,The Fifth Element,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']",7.3,Thriller,3962.0,7.133959480251161
63,Twelve Monkeys,"['Science Fiction', 'Thriller', 'Mystery']",7.4,Thriller,2470.0,7.133707257294803
36557,Casino Royale,"['Adventure', 'Action', 'Thriller']",7.3,Thriller,3930.0,7.132741951233754
1372,Blood Diamond,"['Drama', 'Thriller', 'Action']",7.4,Thriller,2344.0,7.121629184731499
2501,The Bourne Identity,"['Action', 'Drama', 'Mystery', 'Thriller']",7.3,Thriller,3640.0,7.120836002745239
4922,The Curious Case of Benjamin Button,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']",7.3,Thriller,3398.0,7.109521366175392
9693,Children of Men,"['Drama', 'Action', 'Thriller', 'Science Fiction']",7.4,Thriller,2120.0,7.097214516516877
2649,The Game,"['Drama', 'Thriller', 'Mystery']",7.5,Thriller,1556.0,7.089590892052313
329865,Arrival,"['Thriller', 'Drama', 'Science Fiction', 'Mystery']",7.2,Thriller,5729.0,7.088607151579443
2503,The Bourne Ultimatum,"['Action', 'Drama', 'Mystery', 'Thriller']",7.3,Thriller,2938.0,7.083536736412842
396535,부산행,"['Action', 'Horror', 'Thriller']",7.7,Thriller,984.0,7.0628250177603
8681,Taken,"['Action', 'Thriller']",7.2,Thriller,4444.0,7.059263197044712
161,Ocean's Eleven,"['Thriller', 'Crime']",7.2,Thriller,3857.0,7.040010691024029
1933,The Others,"['Horror', 'Drama', 'Mystery', 'Thriller']",7.4,Thriller,1708.0,7.038975665352057
1700,Misery,"['Drama', 'Thriller']",7.6,Thriller,1085.0,7.033762919805204
106,Predator,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",7.3,Thriller,2129.0,7.015211032065589
1359,American Psycho,"['Thriller', 'Drama', 'Crime']",7.3,Thriller,2128.0,7.015099873217839
1954,The Butterfly Effect,"['Science Fiction', 'Thriller']",7.3,Thriller,2119.0,7.014095524944811
265195,Relatos salvajes,"['Drama', 'Thriller', 'Comedy']",7.7,Thriller,878.0,7.0113459414512995
193756,Lone Survivor,"['Action', 'Drama', 'Thriller', 'War']",7.4,Thriller,1549.0,7.01002817709738
1949,Zodiac,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.3,Thriller,2080.0,7.009660252658752
419430,Get Out,"['Mystery', 'Thriller', 'Horror']",7.2,Thriller,2978.0,6.998794218987134
206487,Predestination,"['Science Fiction', 'Thriller']",7.3,Thriller,1971.0,6.996501403402954
2502,The Bourne Supremacy,"['Action', 'Drama', 'Thriller']",7.2,Thriller,2873.0,6.9924057681234055
5925,The Great Escape,"['Adventure', 'Drama', 'History', 'Thriller', 'War']",7.8,Thriller,731.0,6.9871981761236945
187,Sin City,"['Action', 'Thriller', 'Crime']",7.2,Thriller,2755.0,6.984724325865193
296098,Bridge of Spies,"['Thriller', 'Drama']",7.2,Thriller,2633.0,6.9761610287525615
6075,Carlito's Way,"['Action', 'Crime', 'Drama', 'Thriller']",7.7,Thriller,805.0,6.970771489252707
186,Lucky Number Slevin,"['Drama', 'Thriller', 'Crime', 'Mystery']",7.4,Thriller,1356.0,6.9679809358570415
65754,The Girl with the Dragon Tattoo,"['Thriller', 'Crime', 'Mystery', 'Drama']",7.2,Thriller,2479.0,6.964327454577448
273481,Sicario,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",7.2,Thriller,2465.0,6.9631893325919645
388,Inside Man,"['Crime', 'Drama', 'Thriller']",7.3,Thriller,1671.0,6.95324744664328
2034,Training Day,"['Action', 'Crime', 'Drama', 'Thriller']",7.3,Thriller,1665.0,6.952256253065318
51876,Limitless,"['Thriller', 'Mystery', 'Science Fiction']",7.1,Thriller,3888.0,6.951199878571056
16320,Serenity,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",7.4,Thriller,1287.0,6.9506600088228385
793,Blue Velvet,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.7,Thriller,758.0,6.942018351664517
9509,Man on Fire,"['Action', 'Drama', 'Thriller', 'Crime']",7.3,Thriller,1583.0,6.938118926714974
68734,Argo,"['Drama', 'Thriller']",7.1,Thriller,3473.0,6.935394388324571
177677,Mission: Impossible - Rogue Nation,"['Action', 'Adventure', 'Thriller']",7.1,Thriller,3274.0,6.926560376263243
180299,The Raid 2: Berandal,"['Action', 'Crime', 'Thriller']",7.6,Thriller,832.0,6.920604956701504
539,Psycho,"['Drama', 'Horror', 'Thriller']",8.3,Horror,2405.0,7.890026726024694
694,The Shining,"['Horror', 'Thriller']",8.1,Horror,3890.0,7.850898676037027
348,Alien,"['Horror', 'Action', 'Thriller', 'Science Fiction']",7.9,Horror,4564.0,7.7018579182041025
679,Aliens,"['Horror', 'Action', 'Thriller', 'Science Fiction']",7.7,Horror,3282.0,7.456858416357402
1091,The Thing,"['Horror', 'Mystery', 'Science Fiction']",7.8,Horror,1629.0,7.341001393690792
578,Jaws,"['Horror', 'Thriller', 'Adventure']",7.5,Horror,2628.0,7.233274289740073
747,Shaun of the Dead,"['Horror', 'Comedy']",7.5,Horror,2479.0,7.219631265082082
138843,The Conjuring,"['Horror', 'Thriller']",7.4,Horror,3169.0,7.185369379734695
9552,The Exorcist,"['Drama', 'Horror', 'Thriller']",7.5,Horror,2046.0,7.170679788380687
396535,부산행,"['Action', 'Horror', 'Thriller']",7.7,Horror,984.0,7.0628250177603
1933,The Others,"['Horror', 'Drama', 'Mystery', 'Thriller']",7.4,Horror,1708.0,7.038975665352057
19908,Zombieland,"['Comedy', 'Horror']",7.2,Horror,3655.0,7.032107086129641
419430,Get Out,"['Mystery', 'Thriller', 'Horror']",7.2,Horror,2978.0,6.998794218987134
176,Saw,"['Horror', 'Mystery', 'Crime']",7.2,Horror,2255.0,6.944695379391635
13310,Låt den rätte komma in,"['Horror', 'Drama']",7.5,Horror,997.0,6.929270353028724
948,Halloween,"['Horror', 'Thriller']",7.4,Horror,1066.0,6.884457250122736
805,Rosemary's Baby,"['Horror', 'Drama', 'Mystery']",7.5,Horror,892.0,6.884076828947289
381288,Split,"['Horror', 'Thriller']",7.0,Horror,4461.0,6.877484346309316
628,Interview with the Vampire,"['Horror', 'Romance']",7.2,Horror,1558.0,6.855364395172742
1813,The Devil's Advocate,"['Drama', 'Horror', 'Mystery', 'Thriller']",7.2,Horror,1414.0,6.8285096727186705
765,Evil Dead II,"['Horror', 'Comedy', 'Fantasy']",7.5,Horror,760.0,6.8159848200871895
170,28 Days Later,"['Horror', 'Thriller', 'Science Fiction']",7.1,Horror,1816.0,6.814171500081824
6479,I Am Legend,"['Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",6.9,Horror,4977.0,6.797188297021642
377,A Nightmare on Elm Street,['Horror'],7.2,Horror,1212.0,6.782919729759479
571,The Birds,['Horror'],7.3,Horror,959.0,6.776012832149393
63311,La piel que habito,"['Drama', 'Horror', 'Mystery', 'Thriller']",7.4,Horror,797.0,6.771800061075633
246741,What We Do in the Shadows,"['Comedy', 'Horror']",7.4,Horror,779.0,6.762478050440317
764,The Evil Dead,['Horror'],7.3,Horror,913.0,6.758118689817449
259693,The Conjuring 2,['Horror'],7.0,Horror,2018.0,6.755418383027775
46838,Tucker and Dale vs Evil,"['Comedy', 'Horror']",7.3,Horror,860.0,6.735924169384933
766,Army of Darkness,"['Fantasy', 'Horror', 'Comedy']",7.3,Horror,852.0,6.732415144000081
13885,Sweeney Todd: The Demon Barber of Fleet Street,"['Drama', 'Horror', 'Music']",7.0,Horror,1745.0,6.72477552784952
36685,The Rocky Horror Picture Show,"['Comedy', 'Horror', 'Music', 'Science Fiction']",7.4,Horror,703.0,6.7198644460722115
49797,악마를 보았다,"['Thriller', 'Horror']",7.6,Horror,534.0,6.711452350396801
10331,Night of the Living Dead,['Horror'],7.5,Horror,591.0,6.70320573188693
4232,Scream,"['Crime', 'Horror', 'Mystery']",7.0,Horror,1520.0,6.693083866522059
6114,Dracula,"['Romance', 'Horror']",7.1,Horror,1087.0,6.67717677526897
9426,The Fly,"['Horror', 'Science Fiction']",7.1,Horror,1038.0,6.663101817380506
923,Dawn of the Dead,['Horror'],7.4,Horror,597.0,6.64993780328235
8329,[REC],"['Horror', 'Mystery']",7.1,Horror,954.0,6.636661293360305
755,From Dusk Till Dawn,"['Horror', 'Action', 'Thriller', 'Crime']",6.9,Horror,1644.0,6.632283866787346
927,Gremlins,"['Fantasy', 'Horror', 'Comedy']",6.9,Horror,1629.0,6.630337312255989
985,Eraserhead,"['Drama', 'Fantasy', 'Horror', 'Science Fiction']",7.5,Horror,500.0,6.625573742167136
72190,World War Z,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",6.7,Horror,5683.0,6.623244380445333
609,Poltergeist,['Horror'],7.1,Horror,811.0,6.583442470027393
9539,Martyrs,"['Horror', 'Drama', 'Thriller']",7.3,Horror,581.0,6.580872783432615
7340,Carrie,"['Horror', 'Thriller']",7.0,Horror,977.0,6.574972271569174
49018,Insidious,"['Horror', 'Thriller']",6.8,Horror,1775.0,6.567807096054371
82507,Sinister,"['Horror', 'Thriller', 'Mystery']",6.8,Horror,1611.0,6.549186247033792
9392,The Descent,"['Adventure', 'Horror']",6.9,Horror,1029.0,6.519744275587221
814,An American Werewolf in London,"['Horror', 'Comedy']",7.2,Horror,571.0,6.516901368342392
6537,El orfanato,"['Horror', 'Drama', 'Thriller']",7.1,Horror,652.0,6.507813881384995
300669,Don't Breathe,"['Crime', 'Horror', 'Thriller']",6.7,Horror,1830.0,6.492617436035382
30497,The Texas Chain Saw Massacre,['Horror'],7.1,Horror,617.0,6.488093125769842
376570,Hush,"['Horror', 'Thriller']",6.9,Horror,834.0,6.461266463078947
8337,They Live,"['Action', 'Horror', 'Science Fiction', 'Thriller']",7.1,Horror,562.0,6.454303087534241
794,The Omen,"['Horror', 'Thriller']",7.2,Horror,485.0,6.452977013258002
924,Dawn of the Dead,"['Fantasy', 'Horror', 'Action']",6.8,Horror,1039.0,6.451789460410118
5876,The Mist,"['Science Fiction', 'Horror', 'Thriller']",6.7,Horror,1438.0,6.449191172641082
22970,The Cabin in the Woods,"['Horror', 'Thriller']",6.6,Horror,2314.0,6.444936635802075
21208,Orphan,"['Horror', 'Thriller', 'Mystery']",6.7,Horror,1296.0,6.42860455212954
238636,The Purge: Anarchy,"['Horror', 'Thriller']",6.6,Horror,2008.0,6.425506091393982
270303,It Follows,"['Horror', 'Thriller']",6.6,Horror,1894.0,6.41696128659111
561,Constantine,"['Drama', 'Fantasy', 'Horror']",6.6,Horror,1837.0,6.412367184140953
9533,Red Dragon,"['Crime', 'Thriller', 'Horror']",6.7,Horror,1142.0,6.402084946182808
837,Videodrome,"['Horror', 'Mystery', 'Science Fiction']",7.1,Horror,464.0,6.383837277487867
26466,Triangle,['Horror'],6.9,Horror,623.0,6.373685785415425
2907,The Addams Family,"['Horror', 'Comedy', 'Fantasy']",6.7,Horror,871.0,6.340219061443759
36647,Blade,"['Horror', 'Action']",6.5,Horror,1950.0,6.339465551671185
242224,The Babadook,"['Drama', 'Thriller', 'Horror']",6.5,Horror,1890.0,6.335320944571474
393519,Grave,"['Drama', 'Horror']",7.0,Horror,451.0,6.322356921111982
565,The Ring,"['Horror', 'Mystery']",6.5,Horror,1720.0,6.322323990336168
82654,Warm Bodies,"['Horror', 'Comedy', 'Romance']",6.4,Horror,2698.0,6.29166215682762
3021,1408,"['Horror', 'Thriller']",6.5,Horror,1372.0,6.288087417045462
313922,Green Room,"['Horror', 'Crime', 'Thriller']",6.7,Horror,696.0,6.284500774499207
9003,Hellraiser,['Horror'],6.9,Horror,464.0,6.28049652024956
9362,Tremors,"['Action', 'Horror']",6.6,Horror,882.0,6.276205072328346
1547,The Lost Boys,"['Horror', 'Comedy']",6.8,Horror,545.0,6.276083631444438
91586,Insidious: Chapter 2,"['Horror', 'Thriller']",6.5,Horror,1237.0,6.270967010882169
1562,28 Weeks Later,"['Horror', 'Thriller', 'Science Fiction']",6.5,Horror,1225.0,6.269310352733035
41402,Let Me In,"['Drama', 'Horror', 'Mystery']",6.7,Horror,656.0,6.269253096499179
1576,Resident Evil,"['Horror', 'Action', 'Science Fiction']",6.4,Horror,2100.0,6.26609545192743
1992,Planet Terror,"['Horror', 'Action', 'Thriller']",6.5,Horror,1109.0,6.251967514701299
83899,You're Next,"['Horror', 'Thriller', 'Mystery']",6.6,Horror,787.0,6.251012182787964
109428,Evil Dead,['Horror'],6.4,Horror,1754.0,6.244920418274272
768,From Hell,"['Horror', 'Mystery', 'Thriller']",6.6,Horror,758.0,6.242521707369216
46146,Trolljegeren,"['Fantasy', 'Horror']",6.7,Horror,590.0,6.241490112484477
201085,Crimson Peak,"['Mystery', 'Thriller', 'Fantasy', 'Horror', 'Drama']",6.4,Horror,1494.0,6.224007196672254
1255,괴물,"['Horror', 'Drama', 'Science Fiction']",6.7,Horror,546.0,6.220903954269494
9532,Final Destination,['Horror'],6.4,Horror,1416.0,6.216586959558976
86825,Stoker,"['Drama', 'Horror', 'Thriller']",6.5,Horror,895.0,6.21202849900986
9740,Hannibal,"['Crime', 'Drama', 'Thriller', 'Horror']",6.4,Horror,1296.0,6.203864667736477
1946,eXistenZ,"['Action', 'Thriller', 'Science Fiction', 'Horror']",6.7,Horror,487.0,6.19021267663855
19898,Pandorum,"['Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",6.5,Horror,783.0,6.185526602452017
395992,Life,"['Horror', 'Science Fiction', 'Thriller']",6.3,Horror,1959.0,6.176341778179734
36586,Blade II,"['Fantasy', 'Horror', 'Action', 'Thriller']",6.3,Horror,1556.0,6.151299434765881
301365,The Neon Demon,"['Thriller', 'Horror']",6.4,Horror,926.0,6.150504319988313
294963,Bone Tomahawk,"['Horror', 'Western', 'Adventure', 'Drama']",6.6,Horror,511.0,6.149085582205402
310131,The Witch,"['Mystery', 'Horror']",6.3,Horror,1471.0,6.144664501408979
215,Saw II,['Horror'],6.3,Horror,1288.0,6.128156721941988
424,Schindler's List,"['Drama', 'History', 'War']",8.3,History,4436.0,8.061003259791399
205596,The Imitation Game,"['History', 'Drama', 'Thriller', 'War']",8.0,History,5895.0,7.836670228343198
857,Saving Private Ryan,"['Drama', 'History', 'War']",7.9,History,5148.0,7.722587938943766
76203,12 Years a Slave,"['Drama', 'History']",7.9,History,3787.0,7.665384002649635
152532,Dallas Buyers Club,"['Drama', 'History']",7.9,History,2973.0,7.609329578862373
324786,Hacksaw Ridge,"['Drama', 'History', 'War']",7.8,History,3294.0,7.545999430038655
314365,Spotlight,"['Drama', 'Thriller', 'History']",7.8,History,2751.0,7.5026957221928114
197,Braveheart,"['Action', 'Drama', 'History', 'War']",7.7,History,3404.0,7.464587252523216
45269,The King's Speech,"['Drama', 'History']",7.6,History,2817.0,7.335430905931745
374720,Dunkirk,"['Action', 'Drama', 'History', 'Thriller', 'War']",7.5,History,2712.0,7.240396018812493
279,Amadeus,"['Drama', 'History', 'Music']",7.8,History,1107.0,7.185519711345947
117,The Untouchables,"['Crime', 'Drama', 'History', 'Thriller']",7.6,History,1424.0,7.137075282660982
613,Der Untergang,"['Drama', 'History', 'War']",7.7,History,1059.0,7.0948331381005385
947,Lawrence of Arabia,"['Adventure', 'Drama', 'History', 'War']",7.8,History,870.0,7.073838861337503
1955,The Elephant Man,"['Drama', 'History']",7.9,History,740.0,7.0564615631891865
14756,葉問,"['Drama', 'Action', 'History']",7.5,History,1309.0,7.031431942159555
616,The Last Samurai,"['Drama', 'Action', 'War', 'History']",7.3,History,1946.0,6.993313392934498
5925,The Great Escape,"['Adventure', 'Drama', 'History', 'Thriller', 'War']",7.8,History,731.0,6.9871981761236945
387,Das Boot,"['Action', 'Drama', 'History', 'War', 'Adventure']",7.9,History,623.0,6.96308975892536
855,Black Hawk Down,"['Action', 'History', 'War']",7.2,History,1832.0,6.897037014644353
140823,Saving Mr. Banks,"['Comedy', 'Drama', 'History']",7.3,History,1256.0,6.868098150996511
205,Hotel Rwanda,"['Drama', 'History', 'War']",7.5,History,805.0,6.840827986427849
3131,Gangs of New York,"['Drama', 'History', 'Crime']",7.1,History,1964.0,6.831812291569685
273895,Selma,"['History', 'Drama']",7.4,History,835.0,6.790611406764463
826,The Bridge on the River Kwai,"['Drama', 'History', 'War']",7.7,History,554.0,6.78551201941711
363676,Sully,"['Drama', 'History']",7.0,History,2106.0,6.763892076844135
665,Ben-Hur,"['Action', 'Adventure', 'Drama', 'History']",7.5,History,660.0,6.753460580607042
783,Gandhi,"['Drama', 'History']",7.4,History,730.0,6.73564078624064
642,Butch Cassidy and the Sundance Kid,"['History', 'Drama', 'Western', 'Crime']",7.4,History,659.0,6.692484789738431
11969,Tombstone,"['Action', 'Adventure', 'Drama', 'History', 'Western']",7.4,History,632.0,6.67456461086689
8741,The Thin Red Line,"['Drama', 'History', 'War']",7.2,History,793.0,6.640493785806116
1904,Memoirs of a Geisha,"['Drama', 'History', 'Romance']",7.3,History,670.0,6.638845901434878
820,JFK,"['Drama', 'Thriller', 'History']",7.5,History,513.0,6.637577481714999
318781,Colonia,"['Drama', 'Romance', 'History']",7.4,History,566.0,6.626685875184104
79,英雄,"['Drama', 'Adventure', 'Action', 'History']",7.3,History,647.0,6.624778792954768
22954,Invictus,"['Drama', 'History']",7.0,History,1150.0,6.621392597969763
522,Ed Wood,"['Comedy', 'Drama', 'History']",7.3,History,639.0,6.61974452486869
921,Cinderella Man,"['Romance', 'Drama', 'History']",7.3,History,630.0,6.613990484195586
37472,葉問2: 宗師傳奇,"['Action', 'History', 'Drama']",7.2,History,684.0,6.58594443218614
319888,Eddie the Eagle,"['Comedy', 'Drama', 'History']",7.2,History,682.0,6.5848439741793054
300671,13 Hours: The Secret Soldiers of Benghazi,"['Action', 'Drama', 'History', 'Thriller', 'War']",7.0,History,963.0,6.5707128669893375
9361,The Last of the Mohicans,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']",7.1,History,747.0,6.555449513280358
321697,Steve Jobs,"['Drama', 'History']",6.8,History,1608.0,6.548817764536779
310307,The Founder,"['Drama', 'History']",7.0,History,855.0,6.534744666550894
10110,Empire of the Sun,"['Drama', 'History', 'War']",7.3,History,491.0,6.51090364884768
68730,Silence,"['Drama', 'History']",7.0,History,754.0,6.495190130626351
10139,Milk,"['History', 'Drama']",7.1,History,628.0,6.494431144241153
967,Spartacus,"['Action', 'Drama', 'History']",7.3,History,472.0,6.4943552706226315
97630,Zero Dark Thirty,"['Thriller', 'Drama', 'History']",6.7,History,1723.0,6.482330030219798
612,Munich,"['Drama', 'Action', 'History', 'Thriller']",7.0,History,706.0,6.473934978231671
2024,The Patriot,"['Drama', 'History', 'War', 'Action']",6.8,History,1130.0,6.472049792317202
72976,Lincoln,"['History', 'Drama']",6.7,History,1456.0,6.451579828139738
978,Seven Years in Tibet,"['Adventure', 'Drama', 'History']",7.0,History,644.0,6.443678919465774
676,Pearl Harbor,"['History', 'Romance', 'War']",6.6,History,1833.0,6.412036116093561
2253,Valkyrie,"['Drama', 'Thriller', 'History', 'War']",6.7,History,1195.0,6.411777701156602
1934,Shakespeare in Love,"['Romance', 'History']",6.8,History,831.0,6.394534288683086
245168,Suffragette,"['Drama', 'History']",7.1,History,440.0,6.36417148190401
1495,Kingdom of Heaven,"['Drama', 'Action', 'Adventure', 'History', 'War']",6.6,History,1187.0,6.337128855758238
11322,Public Enemies,"['History', 'Crime', 'Drama']",6.5,History,1371.0,6.287970013952413
205775,In the Heart of the Sea,"['Thriller', 'Drama', 'Adventure', 'Action', 'History']",6.5,History,1300.0,6.279288278652886
13813,Defiance,"['Action', 'Drama', 'History', 'War']",6.7,History,580.0,6.236968318721997
49009,The Way Back,"['Drama', 'Adventure', 'History']",6.8,History,462.0,6.227551199982259
3683,Flags of Our Fathers,"['War', 'Drama', 'History']",6.7,History,532.0,6.213960533316879
10590,We Were Soldiers,"['Action', 'History', 'War']",6.7,History,531.0,6.213456865475756
1887,Marie Antoinette,"['Drama', 'History']",6.5,History,662.0,6.150808280277467
316152,Free State of Jones,"['War', 'Action', 'Drama', 'History', 'Thriller']",6.6,History,439.0,6.11189676424296
225728,Macbeth,"['History', 'Drama', 'War']",6.4,History,497.0,6.035537996975408
300673,The Finest Hours,"['Action', 'Drama', 'History', 'Thriller']",6.3,History,597.0,6.012983390091274
71688,The Iron Lady,"['History', 'Drama']",6.2,History,540.0,5.94074525172906
9477,King Arthur,"['Adventure', 'War', 'History']",6.1,History,827.0,5.934168021557577
115782,Jobs,"['Drama', 'History']",6.0,History,1183.0,5.897517548042117
314095,The Lost City of Z,"['Action', 'Adventure', 'Drama', 'History']",6.1,History,598.0,5.897370034093124
88794,J. Edgar,"['Drama', 'Crime', 'History']",6.0,History,766.0,5.861904895986754
1852,World Trade Center,"['Drama', 'History', 'Thriller']",5.9,History,461.0,5.76333617339006
152760,The Monuments Men,"['War', 'Drama', 'History', 'Action']",5.8,History,1545.0,5.760124242134464
1966,Alexander,"['War', 'History', 'Action', 'Adventure', 'Drama', 'Romance']",5.6,History,957.0,5.605669212928903
76649,Pompeii,"['Action', 'Adventure', 'History', 'Romance', 'Drama']",5.2,History,1294.0,5.305026548138949
1891,The Empire Strikes Back,"['Adventure', 'Action', 'Science Fiction']",8.2,Science Fiction,5998.0,8.025790714425389
27205,Inception,"['Action', 'Thriller', 'Science Fiction', 'Mystery', 'Adventure']",8.1,Science Fiction,14075.0,8.025762345798062
157336,Interstellar,"['Adventure', 'Drama', 'Science Fiction']",8.1,Science Fiction,11187.0,8.007313129264615
11,Star Wars,"['Adventure', 'Action', 'Science Fiction']",8.1,Science Fiction,6778.0,7.950649733109277
105,Back to the Future,"['Adventure', 'Comedy', 'Science Fiction', 'Family']",8.0,Science Fiction,6239.0,7.845090045734168
118340,Guardians of the Galaxy,"['Action', 'Science Fiction', 'Adventure']",7.9,Science Fiction,10014.0,7.805214957425738
603,The Matrix,"['Action', 'Science Fiction']",7.9,Science Fiction,9079.0,7.795898862102818
185,A Clockwork Orange,"['Science Fiction', 'Drama']",8.0,Science Fiction,3432.0,7.73261403910608
1892,Return of the Jedi,"['Adventure', 'Action', 'Science Fiction']",7.9,Science Fiction,4763.0,7.709445040443352
348,Alien,"['Horror', 'Action', 'Thriller', 'Science Fiction']",7.9,Science Fiction,4564.0,7.7018579182041025
152601,Her,"['Romance', 'Science Fiction', 'Drama']",7.9,Science Fiction,4215.0,7.686983410450441
78,Blade Runner,"['Science Fiction', 'Drama', 'Thriller']",7.9,Science Fiction,3833.0,7.667913258772933
38,Eternal Sunshine of the Spotless Mind,"['Science Fiction', 'Drama', 'Romance']",7.9,Science Fiction,3758.0,7.663760943507659
62,2001: A Space Odyssey,"['Science Fiction', 'Mystery', 'Adventure']",7.9,Science Fiction,3075.0,7.617778818804247
280,Terminator 2: Judgment Day,"['Action', 'Thriller', 'Science Fiction']",7.7,Science Fiction,4274.0,7.508089608152954
286217,The Martian,"['Drama', 'Adventure', 'Science Fiction']",7.6,Science Fiction,7442.0,7.490793026305751
263115,Logan,"['Action', 'Drama', 'Science Fiction']",7.6,Science Fiction,6310.0,7.472462318384356
100402,Captain America: The Winter Soldier,"['Action', 'Adventure', 'Science Fiction']",7.6,Science Fiction,5881.0,7.463798238350609
679,Aliens,"['Horror', 'Action', 'Thriller', 'Science Fiction']",7.7,Science Fiction,3282.0,7.456858416357402
137113,Edge of Tomorrow,"['Action', 'Science Fiction']",7.6,Science Fiction,4979.0,7.4411021384046006
329,Jurassic Park,"['Adventure', 'Science Fiction']",7.6,Science Fiction,4956.0,7.4404240955814664
264660,Ex Machina,"['Drama', 'Science Fiction']",7.6,Science Fiction,4862.0,7.437591743803645
283995,Guardians of the Galaxy Vol. 2,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",7.6,Science Fiction,4858.0,7.437468986240382
122906,About Time,"['Comedy', 'Drama', 'Science Fiction']",7.8,Science Fiction,2140.0,7.432123494632519
